,learning_rate,weight_decay,batch_size,hidden_size,validation loss,rewards
0,0.001,0.001,8,20,0.7387029709219932,"[-2.3607125282287598, -3.5346474647521973, -5.255087375640869, -3.2650818824768066, -3.0673897647857666, -3.898451805114746, -2.150154560804367, -3.2683344909123013, -3.3912039697170258, -3.27754545211792, -3.25956392288208, -1.1048056058883666, -3.2585647106170654, -3.262412998199463, -2.311861416650197, -0.8864134326577187, -2.633737802505493, -3.8899569511413574, -1.2462718486785889, -2.7483220500946044, -3.0833051204681396, -2.9464609622955322, -3.256926029920578, -3.2577874660491943, -0.9537065625190735, -3.2790859639644623, -3.9969499111175537, -3.2903349474072456, -2.9898117929697037, -3.282395839691162, -2.7608277444839477, -2.053363647311926, -2.2388036251068115, -3.35604190826416, -3.2107508182525635, -3.272532823562622, -1.1731462478637695, -1.7636482620239258, -3.270326488494873, -0.8886946719139814, -4.416646033525467, -2.1833884077072145, -1.5956324338912964, -4.474462032318115, -3.1425355076789856, -2.8054672181606293, -1.8659389019012451, -3.192937731742859, -3.259445995092392, -4.273595333099365, -2.805928650856018, -3.5603537559509277, -1.1008715629577637, -2.5034249126911163, -3.8314943313598633, -3.881540298461914, -2.612094750404358, -2.64881794154644, -3.25700306892395, -3.257526397705078, -3.8529467582702637, -2.2659634351730347, -3.3124122619628906, -1.3088958337903023, -1.0382378101348877, -3.1613824367523193, -1.0409332899451256, -1.0550733841955662, -3.306799903512001, -3.318360263824463, -2.6186954975128174, -1.8060098513960838, -3.041002720594406, -1.1285231261253357, -1.8020760142613972, -1.1617055560350418, -3.5805695056915283, -2.323312520980835, -3.13363254070282, -3.26720267534256, -1.2040980546474456, -2.3030869141221046, -1.5570060525621687, -3.3581466674804688, -2.7997920513153076, -3.293056587219238, -2.152561974903894, -2.834721326828003, -3.7730963230133057, -1.4462008327245712, -3.8658372163772583, -3.2174347639083862, -3.6475775241851807, -1.4611748605966568, -3.162364609539509, -3.4011729061603546, -3.556351661682129, -2.8465938454582576, -1.3519470617175102, -3.272865056991577, -3.531038284301758, -3.3178539648652077, -3.212268590927124, -3.3349780225753785, -3.1211795806884766, -2.34572571516037, -3.2981161773204803, -0.7717982213944197, -2.761059045791626, -2.766930788040161, -3.3292746515274048, -4.737648010253906, -2.9703598499298094, -1.199269692103068, -1.529232258796692, -0.9281175434589386, -1.7319046126471624, -3.1527187824249268, -3.262788772583008, -3.168556608259678, -3.317626431584358, -2.7772698402404785, -1.402501717209816, -0.8296742029488087, -2.1301348852732827, -3.264586567878723, -0.9776575565338135, -1.1232719111442566, -3.7590222358703613, -2.76250608921051, -1.9415231943130493, -1.8263599425554276, -3.2650850415229797, -3.256917953491211, -3.2581390142440796, -1.5197166340351105, -2.9331113648793052, -3.3405447006225586, -4.794633865356445, -6.832631826400757, -3.793386220932007, -2.3070199489593506, -3.771104574203491, -3.535464286804199, -3.835318297147751, -2.689402148127556, -1.1112021591663361, -1.6992094218730927, -3.3163962173461914, -3.2584561109542847, -3.242732524871826, -3.169260474205017, -3.3255672454833984, -3.662803903222084, -3.2601723670959473, -3.3406025171279907, -3.3332565360599093, -1.4605315923690796, -3.6533868312835693, -3.9265090227127075, -0.9485150501132011, -3.2637388706207275, -3.931265354156494, -1.4184935913085936, -2.8777627497911453, -3.272638723254204, -2.2916458674839566, -3.615361452102661, -3.2050760984420776, -2.4538795948028564, -3.265948999495733, -2.6204153633117677, -3.2930548191070557, -1.015522963643074, -3.2881026916503906, -3.052425265312195, -3.316445231437683, -2.2134109470579357, -3.2581982612609863, -1.0685217134536258, -3.257991909980774, -3.134160950779915, -3.141302168369293, -3.932241916656494, -3.2633864539010182, -0.7574064200744033, -4.063853740692139, -3.174359566688538, -2.825158944129944, -3.9410560131073, -3.1293150186538696, -2.808005763053894, -1.120849244117737, -2.245884846895933, -2.7897374033927917, -2.6179389283061028, -3.3004278720371305, -1.4971457095373244, -3.257875144481659, -3.0283037424087524, -2.090140718460083, -3.2555408477783203, -1.0180083513259888, -3.289702534675598, -3.2282515168190002, -0.7387029709219932]"
